"Timestamp","Location","Cornering","Mileage"
2023-01-01 09:34:00,"Urban",0.43,94
2023-01-01 09:35:00,"Rural",0.33,61
2023-01-01 09:36:00,"Urban",0.42,115
2023-01-01 09:37:00,"Suburban",0.36,82
2023-01-01 09:38:00,"Suburban",0.23,122
2023-01-01 09:39:00,"Urban",0.19,44
2023-01-01 09:40:00,"Suburban",0.19,109
2023-01-01 09:41:00,"Urban",0.72,79
2023-01-01 09:42:00,"Urban",0.48,126
2023-01-01 09:43:00,"Suburban",0.16,69
2023-01-01 09:44:00,"Suburban",0.96,136
2023-01-01 09:45:00,"Suburban",0.69,61
2023-01-01 09:46:00,"Suburban",0.36,48
2023-01-01 09:47:00,"Rural",0.85,145
2023-01-01 09:48:00,"Urban",0.87,32
2023-01-01 09:49:00,"Urban",0.83,140
2023-01-01 09:50:00,"Urban",0.4,118
2023-01-01 09:51:00,"Urban",0.28,69
2023-01-01 09:52:00,"Rural",0.62,145
2023-01-01 09:53:00,"Suburban",0.86,97
2023-01-01 09:54:00,"Urban",0.99,81
2023-01-01 09:55:00,"Urban",0.02,40
2023-01-01 09:56:00,"Rural",0.62,122
2023-01-01 09:57:00,"Rural",0.59,118
2023-01-01 09:58:00,"Urban",0.26,126
2023-01-01 09:59:00,"Urban",0.97,65
2023-01-01 10:00:00,"Suburban",0.04,48
2023-01-01 10:01:00,"Rural",0.75,140
2023-01-01 10:02:00,"Urban",0.3,84
2023-01-01 10:03:00,"Urban",0.56,52
2023-01-01 10:04:00,"Rural",0.84,100
2023-01-01 10:05:00,"Urban",0.31,23
2023-01-01 10:06:00,"Suburban",0.32,114
2023-01-01 10:07:00,"Suburban",0.49,71
2023-01-01 10:08:00,"Rural",0.79,50
2023-01-01 10:09:00,"Urban",0.99,64
2023-01-01 10:10:00,"Rural",0.41,17
2023-01-01 10:11:00,"Urban",0.85,85
2023-01-01 10:12:00,"Rural",0.08,112
2023-01-01 10:13:00,"Rural",0.81,27
2023-01-01 10:14:00,"Urban",0.03,10
2023-01-01 10:15:00,"Rural",0.93,73
2023-01-01 10:16:00,"Rural",0.16,48
2023-01-01 10:17:00,"Rural",0.06,104
2023-01-01 10:18:00,"Rural",0.5,127
2023-01-01 10:19:00,"Rural",0.41,79
2023-01-01 10:20:00,"Suburban",0.31,47
2023-01-01 10:21:00,"Rural",0.13,28
2023-01-01 10:22:00,"Suburban",0.22,87
2023-01-01 10:23:00,"Rural",0.38,105
2023-01-01 10:24:00,"Suburban",0.54,29
2023-01-01 10:25:00,"Urban",0.34,46
2023-01-01 10:26:00,"Urban",0.14,92
2023-01-01 10:27:00,"Rural",0.84,56
2023-01-01 10:28:00,"Urban",0.83,115
2023-01-01 10:29:00,"Suburban",0.51,8
2023-01-01 10:30:00,"Urban",0.27,131
2023-01-01 10:31:00,"Suburban",0.13,145
2023-01-01 10:32:00,"Suburban",0.43,108
2023-01-01 10:33:00,"Urban",0.11,55
2023-01-01 10:34:00,"Urban",0.18,68
2023-01-01 10:35:00,"Suburban",0.13,139
2023-01-01 10:36:00,"Rural",0.71,28
2023-01-01 10:37:00,"Urban",0.28,50
2023-01-01 10:38:00,"Suburban",0.65,59
2023-01-01 10:39:00,"Urban",0.85,10
2023-01-01 10:40:00,"Suburban",0.33,115
2023-01-01 10:41:00,"Rural",0.36,54
2023-01-01 10:42:00,"Suburban",0.02,144
2023-01-01 10:43:00,"Suburban",0.56,146
2023-01-01 10:44:00,"Rural",0.56,90
2023-01-01 10:45:00,"Urban",0.16,26
2023-01-01 10:46:00,"Suburban",0.66,45
2023-01-01 10:47:00,"Rural",0.62,70
2023-01-01 10:48:00,"Rural",0.69,19
2023-01-01 10:49:00,"Urban",0.07,82
2023-01-01 10:50:00,"Rural",0.85,55
2023-01-01 10:51:00,"Urban",0.51,79
2023-01-01 10:52:00,"Urban",0.21,141
2023-01-01 10:53:00,"Rural",0.9,51
2023-01-01 10:54:00,"Urban",0.23,11
2023-01-01 10:55:00,"Urban",0.18,142
2023-01-01 10:56:00,"Rural",0.1,24
2023-01-01 10:57:00,"Urban",0.58,132
2023-01-01 10:58:00,"Urban",0.8,93
2023-01-01 10:59:00,"Urban",0.02,131
2023-01-01 11:00:00,"Suburban",0.32,0
2023-01-01 11:01:00,"Suburban",0.71,62
2023-01-01 11:02:00,"Suburban",0.21,138
2023-01-01 11:03:00,"Suburban",0.76,42
2023-01-01 11:04:00,"Rural",0.48,59
2023-01-01 11:05:00,"Rural",0.84,117
2023-01-01 11:06:00,"Suburban",0.42,61
2023-01-01 11:07:00,"Urban",0.7,90
2023-01-01 11:08:00,"Rural",0.26,107
2023-01-01 11:09:00,"Urban",0.98,150
2023-01-01 11:10:00,"Rural",0.98,150
2023-01-01 11:11:00,"Rural",0.59,84
2023-01-01 11:12:00,"Rural",0.23,24
2023-01-01 11:13:00,"Urban",0.48,72
2023-01-01 11:14:00,"Suburban",0.87,38
2023-01-01 11:15:00,"Rural",0.33,83
2023-01-01 11:16:00,"Rural",0.73,107
2023-01-01 11:17:00,"Urban",0.47,23
2023-01-01 11:18:00,"Urban",0.97,9
2023-01-01 11:19:00,"Urban",0.7,125
2023-01-01 11:20:00,"Rural",0.54,73
2023-01-01 11:21:00,"Rural",0.72,111
2023-01-01 11:22:00,"Urban",0.5,88
2023-01-01 11:23:00,"Urban",0.41,91
2023-01-01 11:24:00,"Suburban",0.27,90
2023-01-01 11:25:00,"Rural",0.01,13
2023-01-01 11:26:00,"Rural",0.11,78
2023-01-01 11:27:00,"Suburban",0.52,108
2023-01-01 11:28:00,"Urban",0.38,114
2023-01-01 11:29:00,"Rural",0.74,108
2023-01-01 11:30:00,"Urban",0.28,53
2023-01-01 11:31:00,"Urban",0.06,124
2023-01-01 11:32:00,"Rural",0.3,89
2023-01-01 11:33:00,"Suburban",0.58,91
2023-01-01 11:34:00,"Rural",0.65,124
2023-01-01 11:35:00,"Rural",0.12,17
2023-01-01 11:36:00,"Rural",0.33,108
2023-01-01 11:37:00,"Suburban",0.43,111
2023-01-01 11:38:00,"Urban",0,88
2023-01-01 11:39:00,"Rural",0.24,88
2023-01-01 11:40:00,"Rural",0.42,81
2023-01-01 11:41:00,"Suburban",0.52,49
2023-01-01 11:42:00,"Suburban",0.57,149
2023-01-01 11:43:00,"Suburban",0.72,63
2023-01-01 11:44:00,"Rural",0.47,59
2023-01-01 11:45:00,"Rural",0.28,28
2023-01-01 11:46:00,"Suburban",0.58,61
2023-01-01 11:47:00,"Urban",0.84,85
2023-01-01 11:48:00,"Urban",0.33,89
2023-01-01 11:49:00,"Urban",0.8,120
2023-01-01 11:50:00,"Suburban",0.83,125
2023-01-01 11:51:00,"Urban",0.91,14
2023-01-01 11:52:00,"Suburban",0.37,74
2023-01-01 11:53:00,"Suburban",0.19,38
2023-01-01 11:54:00,"Rural",0.32,77
2023-01-01 11:55:00,"Rural",0.19,80
2023-01-01 11:56:00,"Rural",0.82,33
2023-01-01 11:57:00,"Rural",0.89,38
2023-01-01 11:58:00,"Suburban",0.88,138
2023-01-01 11:59:00,"Suburban",0.43,120
2023-01-01 12:00:00,"Suburban",0.34,51
2023-01-01 12:01:00,"Rural",0.43,7
2023-01-01 12:02:00,"Rural",0.45,93
2023-01-01 12:03:00,"Rural",0.26,22
2023-01-01 12:04:00,"Urban",0.24,133
2023-01-01 12:05:00,"Rural",0.41,68
2023-01-01 12:06:00,"Urban",0.55,7
2023-01-01 12:07:00,"Rural",0.4,94
2023-01-01 12:08:00,"Suburban",0.96,137
2023-01-01 12:09:00,"Urban",0.31,54
2023-01-01 12:10:00,"Urban",0.81,107
2023-01-01 12:11:00,"Urban",0.48,145
2023-01-01 12:12:00,"Rural",0.74,60
2023-01-01 12:13:00,"Urban",0.71,69
2023-01-01 12:14:00,"Suburban",0.68,111
2023-01-01 12:15:00,"Urban",0.78,51
2023-01-01 12:16:00,"Rural",0.42,42
2023-01-01 12:17:00,"Rural",0.91,136
2023-01-01 12:18:00,"Rural",0.05,74
2023-01-01 12:19:00,"Suburban",0.16,97
2023-01-01 12:20:00,"Rural",0.77,31
2023-01-01 12:21:00,"Suburban",0.57,23
2023-01-01 12:22:00,"Urban",0.56,103
2023-01-01 12:23:00,"Rural",0.91,8
2023-01-01 12:24:00,"Suburban",0.3,59
2023-01-01 12:25:00,"Suburban",0.25,5
2023-01-01 12:26:00,"Urban",0.91,61
2023-01-01 12:27:00,"Suburban",0.81,113
2023-01-01 12:28:00,"Urban",0.8,138
2023-01-01 12:29:00,"Suburban",0.06,17
2023-01-01 12:30:00,"Rural",0.89,140
2023-01-01 12:31:00,"Rural",0.65,57
2023-01-01 12:32:00,"Suburban",0.77,36
2023-01-01 12:33:00,"Suburban",0.26,44
2023-01-01 12:34:00,"Urban",0.22,121
2023-01-01 12:35:00,"Suburban",0.2,138
2023-01-01 12:36:00,"Rural",0.4,103
2023-01-01 12:37:00,"Suburban",0.77,72
2023-01-01 12:38:00,"Rural",0.03,116
2023-01-01 12:39:00,"Urban",0.37,0
2023-01-01 12:40:00,"Suburban",0.42,110
2023-01-01 12:41:00,"Rural",0.16,121
2023-01-01 12:42:00,"Urban",0.04,41
2023-01-01 12:43:00,"Suburban",0.41,92
2023-01-01 12:44:00,"Rural",0.54,75
2023-01-01 12:45:00,"Suburban",0.2,69
2023-01-01 12:46:00,"Urban",0.56,38
2023-01-01 12:47:00,"Rural",0.02,69
2023-01-01 12:48:00,"Rural",0.27,57
2023-01-01 12:49:00,"Rural",0.84,118
2023-01-01 12:50:00,"Urban",0.49,46
2023-01-01 12:51:00,"Rural",0.46,105
2023-01-01 12:52:00,"Suburban",0.05,66
2023-01-01 12:53:00,"Suburban",0.09,60
2023-01-01 12:54:00,"Suburban",0.65,118
2023-01-01 12:55:00,"Rural",0.27,79
2023-01-01 12:56:00,"Urban",0.97,18
2023-01-01 12:57:00,"Urban",0.8,62
2023-01-01 12:58:00,"Suburban",0.73,100
2023-01-01 12:59:00,"Suburban",0.41,68
2023-01-01 13:00:00,"Rural",0.96,88
2023-01-01 13:01:00,"Suburban",0.98,106
2023-01-01 13:02:00,"Suburban",0.44,125
2023-01-01 13:03:00,"Urban",0.43,72
2023-01-01 13:04:00,"Rural",0.39,9
2023-01-01 13:05:00,"Urban",0.79,122
2023-01-01 13:06:00,"Rural",0.87,106
2023-01-01 13:07:00,"Rural",0.91,138
2023-01-01 13:08:00,"Rural",0.69,94
2023-01-01 13:09:00,"Rural",0,99
2023-01-01 13:10:00,"Suburban",0.79,47
2023-01-01 13:11:00,"Suburban",0.83,67
2023-01-01 13:12:00,"Urban",0.45,82
2023-01-01 13:13:00,"Urban",0.15,47
2023-01-01 13:14:00,"Rural",0.48,53
2023-01-01 13:15:00,"Suburban",0.19,78
2023-01-01 13:16:00,"Urban",0.6,143
2023-01-01 13:17:00,"Suburban",0.58,95
2023-01-01 13:18:00,"Suburban",0.52,93
2023-01-01 13:19:00,"Suburban",0.86,78
2023-01-01 13:20:00,"Urban",0.79,67
2023-01-01 13:21:00,"Rural",0.04,80
2023-01-01 13:22:00,"Rural",0.36,71
2023-01-01 13:23:00,"Suburban",0.88,33
2023-01-01 13:24:00,"Suburban",0.18,41
2023-01-01 13:25:00,"Suburban",0.09,119
2023-01-01 13:26:00,"Urban",0.93,91
2023-01-01 13:27:00,"Rural",0.13,108
2023-01-01 13:28:00,"Urban",0.23,25
2023-01-01 13:29:00,"Suburban",0.86,109
2023-01-01 13:30:00,"Rural",0.61,86
2023-01-01 13:31:00,"Urban",0.29,4
2023-01-01 13:32:00,"Urban",0.03,5
2023-01-01 13:33:00,"Suburban",0.78,93
2023-01-01 13:34:00,"Rural",0.26,58
2023-01-01 13:35:00,"Urban",0.84,31
2023-01-01 13:36:00,"Suburban",0.99,130
2023-01-01 13:37:00,"Urban",0.87,24
2023-01-01 13:38:00,"Urban",0.54,51
2023-01-01 13:39:00,"Rural",0.37,125
2023-01-01 13:40:00,"Rural",0.79,112
2023-01-01 13:41:00,"Rural",0.64,66
2023-01-01 13:42:00,"Rural",0.71,147
2023-01-01 13:43:00,"Rural",0.5,105
2023-01-01 13:44:00,"Suburban",0.08,127
2023-01-01 13:45:00,"Rural",0.79,99
2023-01-01 13:46:00,"Suburban",0.8,111
2023-01-01 13:47:00,"Rural",0.44,21
2023-01-01 13:48:00,"Suburban",0.15,117
2023-01-01 13:49:00,"Rural",0.97,118
2023-01-01 13:50:00,"Suburban",0.76,13
2023-01-01 13:51:00,"Suburban",0.95,135
2023-01-01 13:52:00,"Rural",0.11,27
2023-01-01 13:53:00,"Suburban",0.88,104
2023-01-01 13:54:00,"Urban",0.49,147
2023-01-01 13:55:00,"Rural",0.89,11
2023-01-01 13:56:00,"Urban",0.7,45
2023-01-01 13:57:00,"Rural",0.99,75
2023-01-01 13:58:00,"Suburban",0.37,131
2023-01-01 13:59:00,"Urban",0.63,139
2023-01-01 14:00:00,"Urban",0.44,103
2023-01-01 14:01:00,"Rural",0.29,3
2023-01-01 14:02:00,"Urban",0.72,15
2023-01-01 14:03:00,"Suburban",0.09,66
2023-01-01 14:04:00,"Rural",0.76,115
2023-01-01 14:05:00,"Rural",0.75,98
2023-01-01 14:06:00,"Suburban",0.94,45
2023-01-01 14:07:00,"Suburban",0.43,53
2023-01-01 14:08:00,"Suburban",1,49
2023-01-01 14:09:00,"Rural",0.55,132
2023-01-01 14:10:00,"Rural",0.46,43
2023-01-01 14:11:00,"Rural",0.64,146
2023-01-01 14:12:00,"Suburban",0.91,127
2023-01-01 14:13:00,"Urban",0.18,47
2023-01-01 14:14:00,"Rural",0.76,116
2023-01-01 14:15:00,"Rural",0.68,51
2023-01-01 14:16:00,"Rural",0.53,105
2023-01-01 14:17:00,"Rural",0.43,58
2023-01-01 14:18:00,"Rural",0.48,114
2023-01-01 14:19:00,"Rural",0.84,100
2023-01-01 14:20:00,"Urban",0.16,5
2023-01-01 14:21:00,"Urban",0.6,3
2023-01-01 14:22:00,"Urban",0.84,72
2023-01-01 14:23:00,"Urban",0.38,28
2023-01-01 14:24:00,"Urban",0.85,42
2023-01-01 14:25:00,"Suburban",0.52,90
2023-01-01 14:26:00,"Urban",0.31,33
2023-01-01 14:27:00,"Suburban",0.89,19
2023-01-01 14:28:00,"Suburban",0.11,31
2023-01-01 14:29:00,"Rural",0.31,124
2023-01-01 14:30:00,"Rural",0.51,52
2023-01-01 14:31:00,"Urban",0.73,129
2023-01-01 14:32:00,"Suburban",0.87,31
2023-01-01 14:33:00,"Suburban",0.26,85
2023-01-01 14:34:00,"Urban",0.96,22
2023-01-01 14:35:00,"Rural",0.99,73
2023-01-01 14:36:00,"Rural",0.29,10
2023-01-01 14:37:00,"Suburban",0.88,61
2023-01-01 14:38:00,"Urban",0.45,145
2023-01-01 14:39:00,"Rural",0.39,9
2023-01-01 14:40:00,"Suburban",0.96,102
2023-01-01 14:41:00,"Urban",0.85,135
2023-01-01 14:42:00,"Rural",0.34,81
2023-01-01 14:43:00,"Suburban",0.19,46
2023-01-01 14:44:00,"Suburban",0.16,138
2023-01-01 14:45:00,"Suburban",0.74,45
2023-01-01 14:46:00,"Suburban",0.64,23
2023-01-01 14:47:00,"Suburban",0.02,147
2023-01-01 14:48:00,"Urban",0.99,77
2023-01-01 14:49:00,"Urban",0.15,141
2023-01-01 14:50:00,"Rural",0.23,126
2023-01-01 14:51:00,"Urban",0.68,59
2023-01-01 14:52:00,"Urban",0.32,49
2023-01-01 14:53:00,"Rural",0.97,137
2023-01-01 14:54:00,"Urban",0.46,15
2023-01-01 14:55:00,"Suburban",0.85,25
2023-01-01 14:56:00,"Rural",0.52,42
2023-01-01 14:57:00,"Rural",0.61,19
2023-01-01 14:58:00,"Suburban",0.35,34
2023-01-01 14:59:00,"Suburban",0.81,125
2023-01-01 15:00:00,"Urban",0.68,101
2023-01-01 15:01:00,"Rural",0.18,102
2023-01-01 15:02:00,"Rural",0.26,122
2023-01-01 15:03:00,"Urban",0.72,3
2023-01-01 15:04:00,"Rural",0.45,76
2023-01-01 15:05:00,"Urban",0,37
2023-01-01 15:06:00,"Urban",0.75,53
2023-01-01 15:07:00,"Suburban",0.7,47
2023-01-01 15:08:00,"Urban",0.55,2
2023-01-01 15:09:00,"Urban",0.55,59
2023-01-01 15:10:00,"Urban",0.75,61
2023-01-01 15:11:00,"Urban",0.49,114
2023-01-01 15:12:00,"Urban",0.08,113
2023-01-01 15:13:00,"Urban",0.33,72
2023-01-01 15:14:00,"Rural",0.2,25
2023-01-01 15:15:00,"Rural",0.39,115
2023-01-01 15:16:00,"Urban",0.44,90
2023-01-01 15:17:00,"Urban",0.7,39
2023-01-01 15:18:00,"Rural",0.06,88
2023-01-01 15:19:00,"Suburban",0.03,114
2023-01-01 15:20:00,"Suburban",0.58,17
2023-01-01 15:21:00,"Rural",0.39,46
2023-01-01 15:22:00,"Rural",0.82,140
2023-01-01 15:23:00,"Suburban",0.78,129
2023-01-01 15:24:00,"Rural",0.45,105
2023-01-01 15:25:00,"Rural",0.11,10
2023-01-01 15:26:00,"Urban",0.05,120
2023-01-01 15:27:00,"Suburban",0.21,43
2023-01-01 15:28:00,"Suburban",0.4,47
2023-01-01 15:29:00,"Suburban",0.6,73
2023-01-01 15:30:00,"Suburban",0.1,140
2023-01-01 15:31:00,"Urban",0.2,3
2023-01-01 15:32:00,"Urban",0.4,42
2023-01-01 15:33:00,"Suburban",0.32,120
2023-01-01 15:34:00,"Suburban",0.08,87
2023-01-01 15:35:00,"Urban",0.46,46
2023-01-01 15:36:00,"Rural",0.02,15
2023-01-01 15:37:00,"Urban",0.56,59
2023-01-01 15:38:00,"Rural",0.8,32
2023-01-01 15:39:00,"Rural",0.12,63
2023-01-01 15:40:00,"Suburban",0.6,67
2023-01-01 15:41:00,"Rural",0.5,35
2023-01-01 15:42:00,"Rural",0.12,115
2023-01-01 15:43:00,"Rural",0.5,17
2023-01-01 15:44:00,"Urban",0.08,47
2023-01-01 15:45:00,"Rural",0.41,7
2023-01-01 15:46:00,"Urban",0.11,39
2023-01-01 15:47:00,"Rural",0.93,74
2023-01-01 15:48:00,"Urban",0.3,74
2023-01-01 15:49:00,"Urban",0.44,123
2023-01-01 15:50:00,"Suburban",0.89,6
2023-01-01 15:51:00,"Suburban",0.46,69
2023-01-01 15:52:00,"Urban",0.65,21
2023-01-01 15:53:00,"Urban",0.82,107
2023-01-01 15:54:00,"Urban",0.17,9
2023-01-01 15:55:00,"Rural",0.68,64
2023-01-01 15:56:00,"Urban",0.84,130
2023-01-01 15:57:00,"Urban",0.97,74
2023-01-01 15:58:00,"Suburban",0.08,67
2023-01-01 15:59:00,"Urban",0.44,97
2023-01-01 16:00:00,"Urban",0.95,78
2023-01-01 16:01:00,"Rural",0.09,99
2023-01-01 16:02:00,"Suburban",0.4,68
2023-01-01 16:03:00,"Rural",0.07,93
2023-01-01 16:04:00,"Suburban",0.92,12
2023-01-01 16:05:00,"Rural",0.64,59
2023-01-01 16:06:00,"Urban",0.15,33
2023-01-01 16:07:00,"Suburban",0.96,146
2023-01-01 16:08:00,"Suburban",0.49,115
2023-01-01 16:09:00,"Suburban",0.14,118
2023-01-01 16:10:00,"Suburban",0.3,85
2023-01-01 16:11:00,"Suburban",0.41,88
2023-01-01 16:12:00,"Urban",0.63,121
2023-01-01 16:13:00,"Rural",0.42,138
2023-01-01 16:14:00,"Suburban",0.17,95
2023-01-01 16:15:00,"Rural",0.89,117
2023-01-01 16:16:00,"Suburban",0.11,69
2023-01-01 16:17:00,"Urban",0.15,33
2023-01-01 16:18:00,"Rural",0.17,49
2023-01-01 16:19:00,"Suburban",0.97,13
2023-01-01 16:20:00,"Rural",0.96,145
2023-01-01 16:21:00,"Suburban",0.14,99
2023-01-01 16:22:00,"Rural",0.59,56
2023-01-01 16:23:00,"Rural",0.27,107
2023-01-01 16:24:00,"Suburban",0.85,61
2023-01-01 16:25:00,"Suburban",0.34,73
2023-01-01 16:26:00,"Suburban",0.22,95
2023-01-01 16:27:00,"Rural",0.83,119
2023-01-01 16:28:00,"Urban",0.46,88
2023-01-01 16:29:00,"Urban",0.4,142
2023-01-01 16:30:00,"Urban",0.46,11
2023-01-01 16:31:00,"Rural",0.03,4
2023-01-01 16:32:00,"Urban",0.39,63
2023-01-01 16:33:00,"Suburban",0.88,34
2023-01-01 16:34:00,"Rural",0.44,108
2023-01-01 16:35:00,"Urban",0.51,134
2023-01-01 16:36:00,"Suburban",0.62,16
2023-01-01 16:37:00,"Suburban",0.73,74
2023-01-01 16:38:00,"Rural",0.21,132
2023-01-01 16:39:00,"Suburban",0.92,138
2023-01-01 16:40:00,"Suburban",0.78,22
2023-01-01 16:41:00,"Rural",0.39,56
2023-01-01 16:42:00,"Suburban",0.96,4
2023-01-01 16:43:00,"Urban",0.1,102
2023-01-01 16:44:00,"Rural",0.48,14
2023-01-01 16:45:00,"Urban",0.03,19
2023-01-01 16:46:00,"Rural",0.7,133
2023-01-01 16:47:00,"Rural",0.38,99
2023-01-01 16:48:00,"Suburban",0.58,127
2023-01-01 16:49:00,"Rural",0.12,104
2023-01-01 16:50:00,"Rural",0.49,147
2023-01-01 16:51:00,"Suburban",0.64,83
2023-01-01 16:52:00,"Rural",0.67,68
2023-01-01 16:53:00,"Urban",0.14,82
2023-01-01 16:54:00,"Suburban",0.48,49
2023-01-01 16:55:00,"Suburban",0.08,123
2023-01-01 16:56:00,"Urban",0.19,127
2023-01-01 16:57:00,"Urban",0.87,125
2023-01-01 16:58:00,"Rural",0.46,125
2023-01-01 16:59:00,"Rural",0.47,11
2023-01-01 17:00:00,"Rural",0.89,6
2023-01-01 17:01:00,"Suburban",0.94,15
2023-01-01 17:02:00,"Rural",0.72,65
2023-01-01 17:03:00,"Rural",0.45,145
2023-01-01 17:04:00,"Suburban",0.65,68
2023-01-01 17:05:00,"Rural",0.21,54
2023-01-01 17:06:00,"Urban",0.45,6
2023-01-01 17:07:00,"Rural",0.53,66
2023-01-01 17:08:00,"Rural",0.71,59
2023-01-01 17:09:00,"Rural",0.71,54
2023-01-01 17:10:00,"Suburban",0.02,27
2023-01-01 17:11:00,"Suburban",0.57,10
2023-01-01 17:12:00,"Urban",0.47,89
2023-01-01 17:13:00,"Urban",0.61,134
2023-01-01 17:14:00,"Rural",0.07,119
2023-01-01 17:15:00,"Suburban",0.16,147
2023-01-01 17:16:00,"Rural",0.34,35
2023-01-01 17:17:00,"Rural",0.17,97
2023-01-01 17:18:00,"Urban",0.08,89
2023-01-01 17:19:00,"Suburban",0.46,62
2023-01-01 17:20:00,"Rural",0.9,58
2023-01-01 17:21:00,"Urban",0.2,104
2023-01-01 17:22:00,"Rural",0.25,59
2023-01-01 17:23:00,"Suburban",0.68,147
2023-01-01 17:24:00,"Suburban",0.31,143
2023-01-01 17:25:00,"Rural",0.46,103
2023-01-01 17:26:00,"Urban",0.89,49
2023-01-01 17:27:00,"Urban",0.44,32
2023-01-01 17:28:00,"Rural",0.79,87
2023-01-01 17:29:00,"Rural",0.45,47
2023-01-01 17:30:00,"Suburban",0.37,49
2023-01-01 17:31:00,"Rural",0.21,78
2023-01-01 17:32:00,"Rural",0.02,96
2023-01-01 17:33:00,"Rural",0.85,50
2023-01-01 17:34:00,"Urban",0.8,149
2023-01-01 17:35:00,"Urban",0.52,113
2023-01-01 17:36:00,"Rural",0.35,29
2023-01-01 17:37:00,"Urban",0.39,53
2023-01-01 17:38:00,"Urban",0.24,23
2023-01-01 17:39:00,"Rural",0.84,118
2023-01-01 17:40:00,"Suburban",0.29,55
2023-01-01 17:41:00,"Suburban",0.57,59
2023-01-01 17:42:00,"Urban",0.13,30
2023-01-01 17:43:00,"Suburban",0.93,144
2023-01-01 17:44:00,"Rural",0.08,61
2023-01-01 17:45:00,"Urban",0.02,131
2023-01-01 17:46:00,"Urban",0.16,11
2023-01-01 17:47:00,"Urban",0.13,115
2023-01-01 17:48:00,"Urban",0.86,79
2023-01-01 17:49:00,"Urban",0.68,55
2023-01-01 17:50:00,"Urban",0.15,4
2023-01-01 17:51:00,"Suburban",0.3,79
2023-01-01 17:52:00,"Suburban",0.37,31
2023-01-01 17:53:00,"Suburban",0.74,21
2023-01-01 17:54:00,"Rural",0.7,61
2023-01-01 17:55:00,"Suburban",0.65,54
2023-01-01 17:56:00,"Suburban",0.67,19
2023-01-01 17:57:00,"Suburban",0.25,69
2023-01-01 17:58:00,"Urban",0.03,92
2023-01-01 17:59:00,"Suburban",0.96,145
2023-01-01 18:00:00,"Rural",0.93,21
2023-01-01 18:01:00,"Urban",0.8,21
2023-01-01 18:02:00,"Rural",0.57,69
2023-01-01 18:03:00,"Rural",0.23,52
2023-01-01 18:04:00,"Rural",0.84,91
2023-01-01 18:05:00,"Urban",0.23,123
2023-01-01 18:06:00,"Rural",0.17,30
2023-01-01 18:07:00,"Suburban",0.63,11
2023-01-01 18:08:00,"Urban",0.33,31
2023-01-01 18:09:00,"Rural",0.03,147
2023-01-01 18:10:00,"Suburban",0.39,126
2023-01-01 18:11:00,"Suburban",0.36,48
2023-01-01 18:12:00,"Rural",0.74,45
2023-01-01 18:13:00,"Rural",0.34,79
2023-01-01 18:14:00,"Rural",0.11,128
2023-01-01 18:15:00,"Urban",0.39,87
2023-01-01 18:16:00,"Urban",0.32,25
2023-01-01 18:17:00,"Rural",0.99,136
2023-01-01 18:18:00,"Rural",0.73,12
2023-01-01 18:19:00,"Urban",0.35,44
2023-01-01 18:20:00,"Rural",0.86,110
2023-01-01 18:21:00,"Suburban",0.81,147
2023-01-01 18:22:00,"Rural",0.18,78
2023-01-01 18:23:00,"Rural",0.05,2
2023-01-01 18:24:00,"Urban",0.92,80
2023-01-01 18:25:00,"Urban",0.06,139
2023-01-01 18:26:00,"Urban",0.45,14
2023-01-01 18:27:00,"Urban",0.89,78
2023-01-01 18:28:00,"Suburban",0.42,138
2023-01-01 18:29:00,"Suburban",0.5,122
2023-01-01 18:30:00,"Rural",0.75,76
2023-01-01 18:31:00,"Rural",0.38,81
2023-01-01 18:32:00,"Suburban",0.81,77
2023-01-01 18:33:00,"Urban",0.26,74
2023-01-01 18:34:00,"Urban",0.22,31
2023-01-01 18:35:00,"Rural",0.35,53
2023-01-01 18:36:00,"Suburban",0.81,1
2023-01-01 18:37:00,"Urban",0.21,104
2023-01-01 18:38:00,"Urban",0.17,32
2023-01-01 18:39:00,"Suburban",0.32,134
2023-01-01 18:40:00,"Rural",0.8,45
2023-01-01 18:41:00,"Urban",0.68,87
2023-01-01 18:42:00,"Suburban",0.3,96
2023-01-01 18:43:00,"Urban",0.21,24
2023-01-01 18:44:00,"Suburban",0.22,43
2023-01-01 18:45:00,"Rural",0.89,102
2023-01-01 18:46:00,"Suburban",0.86,132
2023-01-01 18:47:00,"Urban",0.31,127
2023-01-01 18:48:00,"Rural",0.68,71
2023-01-01 18:49:00,"Rural",0.03,136
2023-01-01 18:50:00,"Urban",0.11,98
2023-01-01 18:51:00,"Suburban",0.45,101
2023-01-01 18:52:00,"Urban",0.81,104
2023-01-01 18:53:00,"Urban",0.69,43
2023-01-01 18:54:00,"Urban",0.39,91
2023-01-01 18:55:00,"Rural",0.8,108
2023-01-01 18:56:00,"Rural",0.72,88
2023-01-01 18:57:00,"Suburban",0.05,55
2023-01-01 18:58:00,"Suburban",0.68,128
2023-01-01 18:59:00,"Suburban",0.35,65
2023-01-01 19:00:00,"Rural",0.17,92
2023-01-01 19:01:00,"Suburban",0.89,12
2023-01-01 19:02:00,"Urban",0.45,48
2023-01-01 19:03:00,"Urban",0.81,6
2023-01-01 19:04:00,"Urban",0.49,148
2023-01-01 19:05:00,"Urban",0.76,53
2023-01-01 19:06:00,"Rural",0.33,127
2023-01-01 19:07:00,"Suburban",0.31,140
2023-01-01 19:08:00,"Suburban",0.02,62
